"id","name","code","user_type_id/id","chart_template_id/id","reconcile"
"pcg_4181","Clients - Factures à établir ","4181","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_4182","Clients : Factures à établir – Secteur Privé","4182","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_4188","Clients : intérêts moratoires à facturer","4188","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_4191","Clients - Avances et acomptes reçus sur commandes","4191","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","True"
"pcg_4196","Clients - Dettes pour emballages et matériels consignés ","4196","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","True"
"pcg_4197","Clients à solde créditeur (à détailler par code Tiers)","4197","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","True"
"pcg_4198","Rabais, remises, ristournes à accorder et autres avoirs à établir","4198","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","True"
"pcg_4211","Salaires et appointements à payer","4211","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_4212","Présalaires à payer","4212","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_4213","Soldes de tout compte restant dus","4213","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_422","Fonds des œuvres sociales","422","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_4221","Contributions annuelles à payer (3%)","4221","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_4229","Autres avances pour le compte des œuvres sociales","4229","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_423","Participation des salariés au résultat","423","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_425","Personnel - Avances et acomptes","425","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_426","Personnel - Dépôts","426","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_427","Personnel - Oppositions","427","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_4281","Dettes provisionnées pour congés à payer","4281","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_4286","Frais de mission à payerr","4286","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_4288","Personnel : Autres charges à payer","4288","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_4289","Personnel : Produits à recevoir","4289","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_431","Sécurité Sociale","431","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_432","Autres organismes sociaux","432","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_4386","Organismes sociaux : Charges sociales sur congés à payer","4386","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_4388","Organismes sociaux : Autres charges à payer","4388","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_4389","Organismes sociaux : Produits à recevoir","4389","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_4411","Subventions d'investissement","4411","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_4412","Subventions d’exploitation à recevoir","4412","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_4418","Autres subventions et aides publiques à recevoir","4418","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_4419","Avances sur subventions","4419","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_4421","IRG retenu sur salaires (barème)","4421","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","True"
"pcg_4422","IRG – Libératoire sur rappels de salaires et participation","4422","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","True"
"pcg_4423","IRG – Libératoire sur bénéfices distribués","4423","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","True"
"pcg_4424","IRG – Libératoire sur revenus mobiliers","4424","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","True"
"pcg_4425","IRG – Libératoire sur Jetons de présence et tantièmes","4425","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","True"
"pcg_4426","IRG – Libératoire retenu à la source aux consultants","4426","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","True"
"pcg_4428","Autres impôts retenus à la source","4428","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","True"
"pcg_4431","Créances sur l'Etat – Indemnisations","4431","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_4432","Avance pour compte ANEM – Emplois aidés (Quote part de l'Etat)","4432","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","True"
"pcg_4438","Créances ou dettes résultant du changement de la réglementation fiscale","4438","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","True"
"pcg_444","Etat, impôts sur les résultats","444","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_4441","Acomptes provisionnels sur I.B.S","4441","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_4449","Impôts sur les bénéfices – I.B.S à payer","4449","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_44551","TVA à décaisser (à payer sur G.50)","44551","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_44552","Obligations cautionnées (au profit des Douanes)","44552","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_44562","TVA récupérable sur immobilisations","44562","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_44563","TVA transférée par d'autres entreprises","44563","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","True"
"pcg_44566","TVA récupérable sur achats de stocks et de services","44566","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_44568","Crédit de TVA à reporter (Précompte)","44568","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","True"
"pcg_44571","TVA collectée sur Ventes – (livraisons juridiques ou matérielles)","44571","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","False"
"pcg_44572","TVA collectée sur les encaissements","44572","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","False"
"pcg_44575","Droits de timbre perçus au profit du Trésor","44575","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","False"
"pcg_44583","Remboursement de TVA demandé","44583","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","True"
"pcg_44584","TVA récupérée d’avance ou en attente de régularisation","44584","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_44586","TVA sur factures d’achats non parvenues","44586","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","True"
"pcg_44587","TVA sur factures de ventes ou de prestations à établir","44587","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_446","Obligations cautionnées","446","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_447","Autres impôts, taxes et versements assimilés","447","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_4471","Taxe sur l’activité professionnelle – TAP à payer (sur G.50)","4471","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_4472","Taxe sur l’apprentissage et la formation professionnelle","4472","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_4473","Taxe sur l’environnement – (Écotaxe)","4473","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_4474","Droits d’enregistrement à payer","4474","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_4475","Taxe foncière à payer","4475","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_4478","Autres droits, impôts et taxes à payer","4478","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_4482","Etat – charges à payer : Charges fiscales sur congés à payer","4482","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_4486","Rappels d'impôts à payer (hors IBS)","4486","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_4487","Etat – produits à recevoir : Trop versés sur impôts","4487","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","True"
"pcg_4488","Etat – produits à recevoir : Dégrèvement d’impôts","4488","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","True"
"pcg_4511","Avances de fonds","4511","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_4518","Autres opérations","4518","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_455","Associés - Comptes courants","455","account.data_account_type_payable","l10n_dz_pcg_chart_template","True"
"pcg_4551","Principal","4551","account.data_account_type_payable","l10n_dz_pcg_chart_template","True"
"pcg_4556","Intérêts courus","4556","account.data_account_type_payable","l10n_dz_pcg_chart_template","True"
"pcg_45611","Associés : Comptes d’apport en société","45611","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_45615","Associés : Apports en numéraires","45615","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_4562","Associés : Capital souscrit, appelé et non versé (apports à libérer)","4562","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_4563","Associés : Versements reçus sur augmentation de Capital","4563","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_4564","Associés : Versements anticipés","4564","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_4566","Actionnaires défaillants","4566","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_4567","Associés - Capital à rembourser","4567","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_4571","Coupons d’action","4571","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_4572","Dividendes mis en paiement","4572","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_4577","Tantièmes à payer aux administrateurs et gérants","4577","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_4586","Opérations faites en commun : Charges à payer","4586","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_4587","Opérations faites en commun : Produits à recevoir","4587","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_4588","Intérêts courus","4588","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_462","Créances sur cessions d'immobilisations","462","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_464","Dettes sur acquisitions de valeurs mobilières de placement","464","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_465","Créances sur cessions de valeurs mobilières de placement","465","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_467","Autres comptes débiteurs ou créditeurs","467","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","False"
"pcg_4686","Charges à payer","4686","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_4687","Produits à recevoir","4687","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_476","Dépenses en attente d’imputation","476","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_477","Recettes en attente d’imputations","477","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_478","Autres opérations à régulariser","478","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","False"
"pcg_4811","Provisions pour procès et litiges (moins de 12 mois)","4811","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_4812","Provisions pour garanties données aux clients (moins de 12 mois)","4812","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_4815","Provisions pour amendes et pénalités","4815","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_4816","Provisions pour pertes de change","4816","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_4818","Autres provisions : Passifs courants","4818","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_486","Charges constatées d'avance","486","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_487","Produits constatés d'avance","487","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_4911","Pertes de valeurs sur comptes de clients","4911","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_4912","Pertes de valeurs sur retenues de garanties","4912","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_4951","Pertes de valeur sur compte du groupe","4951","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_4955","Pertes de valeur sur comptes courants des associés","4955","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_4958","Pertes de valeur sur opérations faites en commun (SEP – GIE)","4958","account.data_account_type_current_liabilities","l10n_dz_pcg_chart_template","True"
"pcg_4962","Pertes de valeur sur créances de cessions d'immobilisations","4962","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_4965","Pertes de valeur sur créances de cessions de VMP","4965","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_4967","Pertes de valeur sur autres comptes débiteurs","4967","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_498","Pertes de valeur sur autres comptes de tiers","498","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_501","Parts dans entreprises liées","501","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_502","Actions propres","502","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5031","Actions détenues en vue de la revente","5031","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5061","Obligations à moins de 12 mois","5061","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5062","Bons du Trésor à court terme","5062","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5063","Bons de caisse à court terme","5063","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5081","Autres valeurs mobilières","5081","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5082","Bons de souscription","5082","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5083","Certificat d'investissement (Art. 715-61 bis du C.Com)","5083","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5088","Intérêts courus","5088","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_509","Versements restant à effectuer sur valeurs mobilières de placement non libérées","509","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5111","Chèques à encaisser","5111","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5112","Traites remises à l’escompte","5112","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5113","Effets à l'encaissement","5113","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5118","Autres valeurs à l’encaissement","5118","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5121","Comptes bancaires : Dinars","5121","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5122","Comptes bancaires : Devises","5122","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5151","Caisses du Trésor Public","5151","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5152","Caisses des établissements publics","5152","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5171","Banque postale (C.C.P)","5171","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5172","Sociétés de leasing (crédit-bail)","5172","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5173","Sociétés de factoring (affacturage)","5173","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5176","Société de bourse","5176","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5178","Autres organismes et établissements financiers","5178","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5186","Intérêts courus à payer (agios à payer)","5186","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5187","Intérêts courus à recevoir (intérêts des dépôts créditeurs à recevoir)","5187","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5191","Facilité de caisse","5191","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5192","Découvert bancaire","5192","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5193","Autres avances bancairesr","5193","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5198","Intérêts courus sur concours bancaires courants","5198","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5311","Caisse principale en Dinars","5311","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5314","Caisse principale en Devises","5314","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5321","Caisse auxiliaire : Succursale (ou Unité) A","5321","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5322","Caisse auxiliaire : Succursale (ou Unité) B","5322","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_541","Régies d'avances","541","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_542","Accréditifs","542","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5811","Virements interbancaires","5811","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5812","Versements d'espèces en banques","5812","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5813","Alimentation caisses","5813","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5886","Achats au comptant","5886","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5887","Ventes au comptant","5887","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_5888","Autres transferts en espèces","5888","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_591","Pertes de valeur sur valeurs en banque et Etablissements financiers","591","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_594","Pertes de valeurs sur régies d'avances et accréditifs","594","account.data_account_type_liquidity","l10n_dz_pcg_chart_template","False"
"pcg_600","Achats de marchandises vendues","600","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6001","Marchandises (ou groupe) A","6001","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6002","Marchandises (ou groupe) B","6002","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6011","Matières premières consommées","6011","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_60111","Matières (ou groupe) A","60111","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_60112","Matières (ou groupe) B","60112","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_60118","Autres matières premières consommées","60118","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_60171","Fournitures A","60171","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_60172","Fournitures B","60172","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_60178","Autres fournitures accessoires consommées","60178","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_60211","Matières (ou groupe) C","60211","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_60212","Matières (ou groupe) D","60212","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_60218","Autres matières consommées","60218","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_60221","Carburant et lubrifiant – Véhicules","60221","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_60222","Petit outillage et fournitures d'ateliers","60222","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_60223","Droguerie et Produits d'entretien","60223","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_60224","Pièces de rechange pour équipements et matériels techniques","60224","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_60225","Pièces de rechange et pneumatique pour matériel de transport","60225","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_60226","Quincaillerie générale et fournitures de magasin","60226","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_60228","Autres fournitures consommées","60228","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_60261","Emballages perdus consommés","60261","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_60262","Emballages récupérables non identifiables consommés","60262","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_60263","Emballages à usage mixte consommés","60263","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6030","Variations de stocks de marchandises","6030","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6031","Variations de stock de matières premières et Fournitures","6031","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6032","Variations de stock des autres approvisionnements","6032","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_604","Achats d'études et de prestations de services","604","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6051","Achats d’immobilisations de faible valeur : Petit matériel et outillage","6051","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6052","Achats d’immobilisations de faible valeur : Mobilier","6052","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6053","Achats d’immobilisations de faible valeur : Matériel informatique","6053","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6054","Achats d’immobilisations de faible valeur : Matériel de communicat","6054","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6058","Autres achats de matériels, d'équipements et de travaux","6058","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6071","Achat non stocké de carburant","6071","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6072","Achat non stocké d'énergie et de force motrice (ateliers)","6072","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6073","Fournitures non stockées : Eau, Gaz et Electricité (bureaux)","6073","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6074","Fournitures administratives et de bureautique non stockées","6074","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6075","Achats non stockés de fournitures d'atelier et de magasin","6075","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6076","Achat non stocké de Tenues de travail et de sécurité","6076","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6078","Achat : Autres fournitures consommables non stockées","6078","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6090","R.R.R Obtenus sur achats de marchandises","6090","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6091","R.R.R Obtenus sur achats de matières premières","6091","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6092","R.R.R Obtenus sur achats d’autres approvisionnements","6092","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6094","R.R.R Obtenus sur achats sur études et prestations","6094","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6095","R.R.R Obtenus sur achats de petits matériels et équipements","6095","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6111","Sous traitance de spécialité","6111","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6112","Sous traitance de capacité","6112","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_61311","Locations immobilières : Redevance de crédit bail immobilier","61311","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_61312","Locations mobilières : Redevance de crédit bail mobilier","61312","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6141","Charges locatives d’immeubles","6141","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6142","Charges de copropriété logements de fonction","6142","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6143","Loyers garages et parking de stationnement de véhicules","6143","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6148","Autres charges locatives","6148","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6151","Entretien et réparation sur biens immobiliers","6151","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6152","Entretien et réparation sur biens mobiliers","6152","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6156","Maintenance","6156","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6161","Assurances multirisques professionnels","6161","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6162","Assurances transport","6162","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6163","Assurance responsabilité civile","6163","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6164","Assurance catastrophe naturelle","6164","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6165","Assurance couverture risque de Vie","6165","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6168","Autres assurances","6168","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_617","Études et recherches","617","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6181","Documentation générale","6181","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6182","Abonnements aux Journaux, revues et JO/BOAL/BOMOP ...etc.","6182","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6183","Documentation technique","6183","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6184","Frais de reprographie","6184","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6185","Frais de soumissions et de marchés","6185","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6186","Frais de conseils et assemblées","6186","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6187","Frais de colloques, séminaires et conférences","6187","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_619","Rabais, remises et ristournes obtenus sur services extérieurs","619","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6211","Personnel intérimaire","6211","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6212","Charges de sécurité et de gardiennage","6212","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6213","Charges de nettoyage et travaux d’insalubrité","6213","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6216","Personnel détaché ou prêté à l'entreprise","6216","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6222","Commissions et courtages sur ventes","6222","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6223","Rémunération de consultants","6223","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6225","Rémunérations d'affacturage","6225","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6226","Honoraires","6226","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6227","Frais d'actes et de contentieux","6227","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6228","Autres rémunérations divers (non incorporables aux coûts)","6228","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6231","Annonces et insertions","6231","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6232","Échantillons","6232","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6233","Foires et expositions","6233","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
